105698,2212494.04589478
229007,3935654.62388076
176855,1616015.38428425
22354,2530838.34589583
207970,1669035.70976074
297214,4081460.51894111
135511,3087329.41625689
260469,4200756.25126322
293208,1788331.44208285
134761,1350913.75690179
272312,953261.315828101
145389,913496.071720732
32197,2292024.53410952
186084,2530838.34589583
271387,1364168.83827091
132995,1417189.1637474
192595,1483464.57059302
290210,701414.769814766
83443,1152087.53636495
124860,3325920.8809011
7705,3193370.06720988
260422,2875248.11435092
181743,2530838.34589583
290212,2239004.20863302
9061,3272900.55542461
21022,5261162.76079305
292036,1496719.65196214
205024,3272900.55542461
255239,1695545.87249899
55356,966516.397197224
40148,5340693.24900779
262338,2835482.87024356
157872,2318534.69684776
4086,1814841.60482109
1708,3140349.74173338
199518,873730.827613364
278815,2331789.77821689
295018,2583636.32423022
118980,2172728.80178741
122442,3538002.18280707
247466,1430444.24511653
253410,3538002.18280707
238889,5088846.70299445
196664,953261.315828101
290464,1881117.01166671
193963,3405451.36911584
7875,3140349.74173338
98708,3988674.94935725
119110,2079943.23220355
138008,2901758.27708917
12951,1244873.10594881
192497,2477595.67327724
163408,1085812.12951933
261640,1854606.84892846
6869,1947392.41851232
165580,3246390.39268637
136767,993026.55993547
225731,2610146.48696847
3022,1814841.60482109
196076,1470209.4892239
234587,1788331.44208285
66309,2477595.67327724
57974,2822227.78887443
140097,1152087.53636495
32336,5128611.94710182
60783,833965.583505995
230910,2345044.85958601
26786,2106453.3949418
138068,2212494.04589478
180764,2000412.74398881
219326,3286155.63679374
231866,1814841.60482109
67828,940006.234458978
204206,3272900.55542461
37390,3140349.74173338
37186,2212494.04589478
84334,3803103.81018953
71283,1470209.4892239
148429,4200756.25126322
7614,5778110.93418885
140256,3484981.85733058
41175,489333.467908799
204658,1085812.12951933
254,1947392.41851232
291739,4121225.76304848
78120,4200756.25126322
243905,1947392.41851232
100629,2875248.11435092
10320,2530838.34589583
39112,3803103.81018953
165420,2318534.69684776
79869,1814841.60482109
40303,4041695.27483374
44931,529098.712016168
183655,4505623.12275305
275748,1152087.53636495
244053,2013667.82535794
112183,820710.502136872
23550,1589505.221546
167445,1417189.1637474
47663,1536484.89606951
233486,1417189.1637474
214669,3140349.74173338
193840,3272900.55542461
237418,3272900.55542461
178557,1549739.97743863
261996,2345044.85958601
197206,1881117.01166671
14423,1682290.79112986
217456,2530838.34589583
3491,1032791.80404284
85439,4068205.43757199
172233,1059301.96678108
116132,3405451.36911584
144546,5791366.01555797
208036,2504105.83601548
242688,1364168.83827091
168749,4996061.13341059
69768,1099067.21088845
136620,2557126.16149198
296697,4770724.7501355
155710,1085812.12951933
260326,2530838.34589583
72034,1205107.86184144
282627,2517360.91738461
205225,1748566.19797548
257409,860475.746244241
294246,4015185.1120955
121044,5592539.79502112
293316,1059301.96678108
40795,1191852.78047231
204324,4996061.13341059
18386,5658815.20186674
229140,1682290.79112986
50559,2212494.04589478
99134,1973902.58125057
147027,1284638.35005617
49,1708800.95386811
283905,2278769.45274039
134705,2530838.34589583
99117,1669035.70976074
99095,1814841.60482109
155252,1483464.57059302
254189,2530838.34589583
291695,2424575.34780075
103503,2345044.85958601
126176,3405451.36911584
56197,1814841.60482109
232602,2769207.46339794
176023,1218362.94321056
297580,1019536.72267372
19701,4200756.25126322
246188,2530838.34589583
199493,1483464.57059302
186419,3657297.91512918
229402,1417189.1637474
158343,1814841.60482109
179257,2053433.0694653
142785,1496719.65196214
264280,1059301.96678108
73884,2875248.11435092
183130,3127094.66036426
20963,1417189.1637474
189828,1629270.46565337
294413,1152087.53636495
130633,2146218.63904916
245740,1748566.19797548
289680,1072557.04815021
7411,2119708.47631092
92893,3803103.81018953
257980,2530838.34589583
99474,1456954.40785477
233340,1019536.72267372
153240,1059301.96678108
214630,4664684.09918252
92817,2981288.76530391
221699,2875248.11435092
84497,1814841.60482109
7299,4174246.08852497
79997,1046046.88541196
11546,1112322.29225758
289616,3803103.81018953
241580,3206625.148579
174983,2530838.34589583
165383,1549739.97743863
214886,1403934.08237828
272546,2477595.67327724
90310,873730.827613364
134340,5499754.22543726
61470,1894372.09303583
187438,3670552.9964983
5863,1417189.1637474
39768,1549739.97743863
8139,966516.397197224
51750,3736828.40334392
177439,1258128.18731793
203052,2331789.77821689
154369,993026.55993547
238730,1417189.1637474
214071,3405451.36911584
276168,2530838.34589583
195587,1218362.94321056
233106,1549739.97743863
21793,2225749.1272639
178749,1549739.97743863
31118,1549739.97743863
64773,4810489.99424287
31621,1205107.86184144
103337,3140349.74173338
200409,2265514.37137127
184920,1178597.69910319
157342,1549739.97743863
189250,3803103.81018953
114062,3140349.74173338
142365,1483464.57059302
126890,2066688.15083443
83842,3803103.81018953
50057,5314183.08626954
289868,1708800.95386811
193503,1907627.17440495
227457,2649911.73107584
72869,3339175.96227023
159872,1125577.3736267
245879,2225749.1272639
115807,1682290.79112986
95085,3140349.74173338
17638,1881117.01166671
146319,940006.234458978
116428,2742697.3006597
210919,4677939.18055164
70784,4863510.31971936
114704,2477595.67327724
47739,1708800.95386811
24542,2146218.63904916
175423,1046046.88541196
132836,1311148.51279442
198167,2623401.56833759
24662,3471726.77596146
72790,2040177.98809618
217198,3935654.62388076
285096,1894372.09303583
132313,1085812.12951933
35962,3538002.18280707
4087,2530838.34589583
9163,1814841.60482109
158831,4187501.16989409
240408,1589505.221546
3410,3246390.39268637
70579,2610146.48696847
168261,648394.444338274
149658,3113839.57899514
263064,3630787.75239093
199838,3431961.53185409
185052,5526264.38817551
111380,3140349.74173338
235727,6003447.31746394
25176,5923916.8292492
143527,1085812.12951933
14237,1867861.93029758
194518,2530838.34589583
74547,2875248.11435092
17024,1814841.60482109
242415,2530838.34589583
247158,2530838.34589583
89480,2795717.62613619
185957,1231618.02457968
294163,1456954.40785477
29479,900240.99035161
244411,2875248.11435092
245712,979771.478566347
119542,1324403.59416354
83105,2928268.43982742
169980,2305279.61547864
271769,2013667.82535794
269409,3538002.18280707
249760,2146218.63904916
32693,4068205.43757199
287963,5393713.57448428
202077,4598408.69233691
211884,1682290.79112986
231947,2159473.72041829
87646,2477595.67327724
10182,4465857.87864568
61752,2530838.34589583
164058,953261.315828101
36716,1284638.35005617
208607,2345044.85958601
117087,1046046.88541196
41455,1284638.35005617
122144,3524747.10143795
69674,3312665.79953198
87198,2530838.34589583
273355,1934137.3371432
168485,2875248.11435092
265248,3869379.21703514
167075,4797234.91287375
227366,2345044.85958601
88082,833965.583505995
203409,3471726.77596146
252813,2583636.32423022
286030,1814841.60482109
241223,1390679.00100916
100594,3087329.41625689
110792,4200756.25126322
159531,2212494.04589478
18683,2981288.76530391
290868,2318534.69684776
103757,1629270.46565337
235942,1337658.67553267
155018,1814841.60482109
80968,953261.315828101
259699,4876765.40108849
32123,3617532.67102181
152368,4200756.25126322
138857,5261162.76079305
210613,1337658.67553267
262089,3140349.74173338
123381,1019536.72267372
106531,1920882.25577407
203230,1152087.53636495
118793,1099067.21088845
294620,1152087.53636495
256608,3538002.18280707
194213,1549739.97743863
74895,2530838.34589583
201525,4996061.13341059
213744,3670552.9964983
294449,4280286.73947796
179805,913496.071720732
193188,2610146.48696847
143526,1205107.86184144
26718,3206625.148579
93208,926751.153089855
61427,5526264.38817551
298591,2119708.47631092
183136,4147735.92578673
120464,2159473.72041829
127683,1456954.40785477
257943,1218362.94321056
89085,3935654.62388076
96839,1814841.60482109
218578,1284638.35005617
162362,2437830.42916987
232929,4863510.31971936
111250,4028440.19346462
154981,4863510.31971936
6226,1072557.04815021
200237,1973902.58125057
220029,1284638.35005617
246042,3219880.22994812
28201,1695545.87249899
267632,886985.908982487
267149,2530838.34589583
241076,2146218.63904916
18045,1814841.60482109
254761,3405451.36911584
402,3021054.00941128
118729,2729442.21929057
41324,2941523.52119654
214781,5075591.62162533
148179,979771.478566347
71720,4068205.43757199
168845,2265514.37137127
23242,4200756.25126322
277485,1085812.12951933
82903,2172728.80178741
50306,4598408.69233691
261470,2345044.85958601
28793,2278769.45274039
21240,1814841.60482109
4606,1881117.01166671
193462,3007798.92804215
166301,2530838.34589583
38559,2345044.85958601
214254,5685325.36460499
28330,4346562.14632357
12391,3272900.55542461
10847,3803103.81018953
12209,3233135.31131724
210318,1814841.60482109
261623,1165342.61773407
167479,3339175.96227023
95401,3538002.18280707
38683,2530838.34589583
191281,2875248.11435092
20073,5115356.8657327
158808,1019536.72267372
246494,2185983.88315653
152859,2119708.47631092
137468,1112322.29225758
779,1682290.79112986
227828,1496719.65196214
150090,4333307.06495445
151564,2941523.52119654
20611,2636656.64970671
163393,913496.071720732
241606,1059301.96678108
86989,3405451.36911584
242121,2517360.91738461
205774,5791366.01555797
84097,2119708.47631092
175629,1244873.10594881
40460,873730.827613364
274756,3034309.0907804
274811,1616015.38428425
162191,1894372.09303583
224715,1364168.83827091
122997,2000412.74398881
208674,3869379.21703514
21740,3538002.18280707
166156,993026.55993547
188792,5526264.38817551
59787,1085812.12951933
42514,2212494.04589478
283405,1019536.72267372
237682,2212494.04589478
177704,2411320.26643162
264970,3564512.34554532
3666,4200756.25126322
212716,3140349.74173338
22663,4863510.31971936
97010,1231618.02457968
46699,4465857.87864568
75486,1019536.72267372
240480,2265514.37137127
41757,1377423.91964003
116563,5393713.57448428
199309,2292024.53410952
27294,2079943.23220355
150764,4532133.28549129
58842,3471726.77596146
254963,1152087.53636495
138875,2808972.70750531
135564,1205107.86184144
259189,4439347.71590743
143442,4465857.87864568
100492,4068205.43757199
281512,2610146.48696847
166593,2013667.82535794
245478,2517360.91738461
63401,1284638.35005617
231975,2795717.62613619
220955,1616015.38428425
135007,3538002.18280707
87164,2252259.29000215
265339,2702932.05655233
59650,3272900.55542461
220331,1430444.24511653
251845,2040177.98809618
105093,1708800.95386811
221071,2477595.67327724
113514,1708800.95386811
237014,1814841.60482109
94872,993026.55993547
3788,2477595.67327724
206090,913496.071720732
296607,1629270.46565337
181389,3272900.55542461
224212,1814841.60482109
62572,1337658.67553267
241066,2702932.05655233
125012,1178597.69910319
154949,2530838.34589583
119359,5526264.38817551
243889,4267031.65810883
165653,4691194.26192077
170643,2808972.70750531
256693,886985.908982487
213936,4174246.08852497
103854,1417189.1637474
26410,1907627.17440495
135713,3471726.77596146
237983,1191852.78047231
57226,1907627.17440495
261307,5725090.60871235
11518,1350913.75690179
82245,1072557.04815021
97242,2981288.76530391
95102,3551257.26417619
109680,1165342.61773407
232996,926751.153089855
273024,993026.55993547
238136,913496.071720732
99548,5049081.45888708
287966,1973902.58125057
295519,1125577.3736267
77681,1642525.54702249
192745,2530838.34589583
193297,2477595.67327724
171591,1258128.18731793
128093,1496719.65196214
123822,1708800.95386811
116056,2530838.34589583
158735,1854606.84892846
75725,2875248.11435092
35177,1390679.00100916
290735,1258128.18731793
158962,1549739.97743863
272301,2610146.48696847
70376,2530838.34589583
79302,2530615.99875373
157835,1271383.26868705
136728,1271383.26868705
209187,4399582.47180006
281960,1337658.67553267
222915,1735311.11660635
187155,1125577.3736267
187479,2358299.94095513
216938,2119708.47631092
273384,3511492.02006883
130532,2530838.34589583
155648,3644042.83376005
196616,4200756.25126322
109964,2530838.34589583
190366,1417189.1637474
13491,1085812.12951933
100735,1496719.65196214
292072,2729442.21929057
47433,979771.478566347
127828,2398065.1850625
221694,3007798.92804215
155725,1814841.60482109
4373,4094715.60031023
54111,1483464.57059302
71701,5526264.38817551
257142,1191852.78047231
108379,1178597.69910319
160303,1218362.94321056
31515,1337658.67553267
254056,3166859.90447163
141457,2040177.98809618
263902,1377423.91964003
13988,1046046.88541196
156216,2530838.34589583
121140,2875248.11435092
141907,1814841.60482109
125371,3750083.48471304
104548,1881117.01166671
140031,3405451.36911584
127181,3378941.2063776
7802,2212494.04589478
70114,2292024.53410952
12415,1311148.51279442
283202,993026.55993547
286055,1881117.01166671
267419,1722056.03523723
298848,2345044.85958601
170195,5327438.16763867
188577,2742697.3006597
17850,1669035.70976074
215861,1019536.72267372
245728,2053433.0694653
269728,1390679.00100916
236155,2345044.85958601
13194,1218362.94321056
207014,1920882.25577407
119398,1682290.79112986
238,3750083.48471304
211964,1324403.59416354
238585,966516.397197224
171405,2875248.11435092
677,1722056.03523723
61668,1761821.2793446
46664,3670552.9964983
165986,2530838.34589583
34947,4598408.69233691
78352,2040177.98809618
255858,1019536.72267372
58365,4863510.31971936
257170,2530838.34589583
59389,4200756.25126322
93235,5539519.46954463
190723,2530838.34589583
158828,953261.315828101
18522,2079943.23220355
4314,555608.874754414
206623,2543871.08012285
216212,3405451.36911584
291365,3935654.62388076
98168,2530838.34589583
78384,1483464.57059302
258133,1218362.94321056
75734,1629270.46565337
242601,2239004.20863302
11369,1549739.97743863
36664,1947392.41851232
154610,4465857.87864568
117751,2079943.23220355
179237,2649911.73107584
77142,3803103.81018953
62179,1006281.64130459
219641,3524747.10143795
8598,2610146.48696847
279529,1814841.60482109
7354,1417189.1637474
291714,1178597.69910319
233137,1218362.94321056
37060,3458471.69459233
95134,3007798.92804215
298971,3140349.74173338
87543,2530838.34589583
276904,2610146.48696847
286437,3842869.0542969
257908,1562995.05880776
165017,2252259.29000215
277443,1125577.3736267
211875,3272900.55542461
5300,3100584.49762601
148580,4346562.14632357
232132,1046046.88541196
113808,2530838.34589583
25705,940006.234458978
206594,3299410.71816286
106498,3538002.18280707
25988,886985.908982487
47180,3272900.55542461
123988,2053433.0694653
96064,2530838.34589583
772,1178597.69910319
287279,2013667.82535794
26754,3538002.18280707
79399,1761821.2793446
231304,2649911.73107584
255882,2530838.34589583
175353,1311148.51279442
221623,1549739.97743863
109793,4174246.08852497
180758,993026.55993547
82851,1523229.81470039
2563,1417189.1637474
49215,1284638.35005617
3762,3895889.37977339
191443,1390679.00100916
286405,4386327.39043094
22398,3166859.90447163
7909,2530838.34589583
274226,1602760.30291512
12751,1059301.96678108
160314,3789848.72882041
281345,2596891.40559934
92989,2358299.94095513
196259,4863510.31971936
24470,2345044.85958601
128998,966516.397197224
297617,4730959.50602813
244730,2808972.70750531
152818,1920882.25577407
194638,1205107.86184144
80301,1218362.94321056
44203,4200756.25126322
90830,2530838.34589583
170329,5791366.01555797
8548,4863510.31971936
125565,5579284.713652
209998,2530838.34589583
187987,2132963.55768004
153041,1894372.09303583
79217,3538002.18280707
239688,1152087.53636495
148689,2530838.34589583
289932,2530838.34589583
137678,1947392.41851232
147485,2040177.98809618
221591,1019536.72267372
106049,4200756.25126322
25496,5062336.54025621
90199,3538002.18280707
265868,1987157.66261969
106533,1019536.72267372
268112,1046046.88541196
166469,3538002.18280707
189475,2742697.3006597
299251,3803103.81018953
267648,3140349.74173338
3617,2517360.91738461
144503,1099067.21088845
74669,1987157.66261969
93024,1920882.25577407
63378,3060819.25351865
171908,1470209.4892239
250569,5791366.01555797
65359,1099067.21088845
283285,4359817.22769269
20550,2729442.21929057
108419,1072557.04815021
286167,5261162.76079305
35024,2398065.1850625
23426,3577767.42691444
56211,2530838.34589583
126855,2676421.89381408
264462,4452602.79727655
119,5857641.42240358
298647,2345044.85958601
296572,2212494.04589478
69891,1549739.97743863
155817,1708800.95386811
1582,2411320.26643162
40728,2689676.9751832
106373,1046046.88541196
100788,5910661.74788007
107784,1788331.44208285
72696,1934137.3371432
247517,1894372.09303583
164550,2119708.47631092
185370,2742697.3006597
200353,1549739.97743863
59465,1046046.88541196
218256,3630787.75239093
103035,953261.315828101
64580,1947392.41851232
92592,3140349.74173338
87343,2769207.46339794
188164,2278769.45274039
85096,3140349.74173338
201491,2132963.55768004
124161,2079943.23220355
47898,4068205.43757199
237603,2530838.34589583
46762,1178597.69910319
215508,2530838.34589583
247452,1682290.79112986
157843,2345044.85958601
99623,1549739.97743863
60299,2212494.04589478
249989,1814841.60482109
121308,2610146.48696847
238659,1218362.94321056
73765,1775076.36071372
